,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
79,,,229600,0,0,-3,3,0,1,0.7,0.2,0,Mark,0.2,74,False,,,42,229600.jpg,1.0,Travers,0.2,False,,a,3,91,1,4597,240,12637,249,0.0,0.2,Travers,90,0,0,0,3,0,0,0,0,0,2,0,9,15.2,0.0,0.0,1.5
80,100.0,100.0,90105,0,0,-6,6,0,3,2.3,1.8,2,Ryan,1.8,75,False,,2019-11-29T10:30:15.625182Z,69,90105.jpg,2.5,Fraser,2.7,False,,a,3,91,58,141682,1932,1116713,2520,0.3,8.4,Fraser,1688,1,3,4,27,0,0,0,2,0,0,2,244,275.6,484.6,337.0,109.5
81,0.0,0.0,111317,0,0,-2,2,0,3,0.0,0.0,0,David,0.0,76,False,Ankle injury - Expected back 22 Feb,2019-07-31T21:00:14.727782Z,63,111317.jpg,0.0,Brooks,0.1,False,,i,3,91,0,758,14,18643,43,0.0,0.0,Brooks,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
82,0.0,0.0,56872,0,0,-1,1,0,3,0.0,0.0,0,Junior,0.2,77,False,Calf injury - Expected back 09 Feb,2020-01-12T20:00:12.983134Z,59,56872.jpg,1.5,Stanislas,0.0,False,,i,3,91,3,800,7,974,49,0.0,0.5,Stanislas,106,0,0,0,2,0,0,0,0,0,0,0,16,16.0,33.1,19.0,6.8
83,100.0,0.0,103912,0,0,-4,4,0,3,0.5,0.0,0,Jordon,0.0,78,False,,2020-01-21T01:00:16.756052Z,46,103912.jpg,1.0,Ibe,0.1,False,,a,3,91,2,6619,83,23038,240,0.0,0.4,Ibe,48,0,0,0,1,0,0,0,0,0,0,0,10,6.8,5.4,0.0,1.2
84,100.0,100.0,155408,0,0,0,0,0,3,1.5,1.0,1,Lewis,1.0,79,False,,2019-06-25T11:30:07.007116Z,50,155408.jpg,1.6,Cook,0.0,False,,a,3,91,28,5829,101,4739,152,0.2,5.6,Lewis Cook,830,0,1,2,16,0,0,0,3,0,0,0,125,123.8,103.5,44.0,27.0
85,100.0,100.0,15237,0,0,-3,3,0,3,0.5,0.0,0,Andrew,0.0,80,False,,2019-12-20T11:00:16.393267Z,47,15237.jpg,1.0,Surman,0.0,False,,a,3,91,3,1269,28,4080,32,0.0,0.6,Surman,57,0,0,0,1,0,0,0,0,0,0,0,9,6.4,2.2,0.0,0.9
86,100.0,100.0,40387,0,0,-1,1,0,3,2.0,1.5,1,Dan,1.5,81,False,,2019-07-30T10:30:13.907385Z,49,40387.jpg,2.5,Gosling,0.1,False,,a,3,91,28,12667,115,7892,684,0.3,5.7,Gosling,610,2,0,1,10,0,0,0,1,0,0,1,89,169.0,53.8,141.0,36.3
87,100.0,100.0,152551,0,0,-2,2,0,3,2.0,1.5,1,Jefferson,1.5,82,False,,2019-12-28T15:30:23.983203Z,48,152551.jpg,1.8,Lerma,0.1,False,,a,3,91,38,11146,69,19409,184,0.3,7.9,Lerma,1723,0,1,3,28,0,0,0,9,0,0,2,240,260.0,126.0,53.0,44.0
88,0.0,0.0,154131,0,0,-2,2,0,2,0.0,0.0,0,Jack,0.0,446,False,Hamstring injury - Expected back 09 Feb,2019-12-28T15:00:27.078393Z,43,154131.jpg,2.6,Stacey,0.1,False,,i,3,91,23,7168,4,12637,227,0.0,5.3,Stacey,796,0,1,1,12,0,0,0,2,0,0,3,129,164.4,43.9,45.0,25.4
89,100.0,100.0,168991,0,0,0,0,0,3,1.7,1.2,2,Philip,1.2,476,False,,2019-11-23T20:00:18.721417Z,50,168991.jpg,1.9,Billing,0.1,False,,a,3,91,42,16900,180,20419,242,0.2,8.4,Billing,1712,0,1,5,26,0,0,0,7,0,0,2,232,382.8,135.7,214.0,73.4
90,0.0,0.0,220307,0,0,-2,2,0,3,0.0,0.0,0,Arnaut,0.0,492,False,Foot injury - Unknown return date,2019-12-15T13:00:23.507388Z,58,220307.jpg,2.0,Danjuma Groeneveld,0.0,False,,i,3,91,18,1039,5,4809,28,0.0,3.1,Danjuma,405,0,1,2,6,0,0,0,0,0,0,0,55,45.4,39.8,120.0,20.5
91,100.0,100.0,225321,0,0,2,-2,3,1,2.5,2.0,4,Aaron,2.0,494,False,,2020-01-12T14:00:23.328650Z,47,225321.jpg,3.7,Ramsdale,4.3,False,,a,3,91,84,639861,5196,370016,14932,0.4,17.9,Ramsdale,2070,0,1,4,34,0,0,0,0,0,79,10,430,600.0,10.0,0.0,61.1
92,100.0,100.0,153682,0,0,-2,2,2,3,3.7,3.2,9,Harry,3.2,505,False,,2019-12-15T13:00:23.553245Z,58,153682.jpg,3.8,Wilson,2.1,False,,a,3,91,75,593200,19426,549046,4820,0.6,12.9,Harry Wilson,1198,7,0,2,24,0,0,0,1,0,0,7,241,341.4,177.6,474.0,99.3
93,,,461017,0,0,0,0,0,3,0.5,0.0,0,Christian,0.0,564,False,,,45,461017.jpg,0.0,Saydee,0.0,False,,a,3,91,0,491,25,356,34,0.0,0.0,Saydee,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
94,,,444183,0,0,0,0,0,3,0.5,0.0,0,Gavin,0.0,565,False,,,45,444183.jpg,0.0,Kilkenny,0.0,False,,a,3,91,0,335,21,249,19,0.0,0.0,Kilkenny,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
95,,,207300,0,0,0,0,0,3,0.5,0.0,0,Mihai-Alexandru,0.0,574,False,,,45,207300.jpg,0.0,Dobre,0.0,False,,a,3,91,0,348,50,197,36,0.0,0.0,Dobre,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
96,0.0,100.0,61933,0,0,-2,2,0,2,0.2,0.2,0,Shane,0.2,37,False,Shin injury - Expected back 08 Feb,2020-01-30T15:00:21.405457Z,48,61933.jpg,2.4,Duffy,0.9,False,,i,4,36,31,49685,247,169684,1473,0.0,6.5,Duffy,891,1,0,2,13,0,0,0,1,0,0,0,158,203.2,14.4,56.0,27.3
97,100.0,100.0,86153,0,0,-1,1,1,2,1.2,1.2,0,Martín,1.2,38,False,,2019-09-14T16:30:10.724610Z,44,86153.jpg,2.6,Montoya,0.7,False,,a,4,36,53,94077,600,96163,2973,0.3,12.0,Montoya,1465,0,1,5,21,0,0,0,3,0,0,3,251,267.4,235.5,167.0,67.2
98,100.0,100.0,209362,0,0,-2,2,0,2,3.0,3.0,-1,Bernardo,3.0,39,False,,2019-09-14T16:30:10.738160Z,43,209362.jpg,2.0,Fernandes da Silva Junior,0.1,False,,a,4,36,16,6553,433,10294,412,0.7,3.7,Bernardo,450,0,0,1,9,0,0,0,1,0,0,3,90,99.6,55.8,53.0,20.9
99,100.0,100.0,52484,0,0,-1,1,0,2,0.0,0.0,0,Leon,0.0,40,False,,2019-09-12T13:00:14.154646Z,44,52484.jpg,0.0,Balogun,0.1,False,,a,4,36,0,1253,24,4742,43,0.0,0.0,Balogun,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
100,,,42748,-1,1,-3,3,0,2,0.0,0.0,0,Gaëtan,0.0,41,False,,,42,42748.jpg,0.8,Bong,0.1,False,,a,4,36,3,2303,43,7503,67,0.0,0.7,Bong,57,0,0,0,3,0,0,0,0,0,0,0,15,16.0,27.9,6.0,5.0
101,100.0,100.0,83299,0,0,3,-3,3,2,2.0,2.0,1,Lewis,2.0,42,False,,2019-12-26T12:30:21.551588Z,48,83299.jpg,3.5,Dunk,14.5,False,,a,4,36,78,1340006,20208,867149,40442,0.4,16.2,Dunk,1980,2,3,5,30,0,0,0,8,0,0,11,426,523.4,112.3,278.0,91.3
102,0.0,0.0,178173,0,0,-1,1,0,2,0.0,0.0,0,Matthew,0.0,43,False,Joined Derby County on loan until the end of the season on 2/8. - Expected back 01 Jul,2019-08-02T11:00:13.040927Z,44,178173.jpg,0.0,Clarke,0.0,False,,n,4,36,0,395,5,1268,7,0.0,0.0,Clarke,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
103,100.0,100.0,20529,0,0,-6,6,0,4,0.5,0.5,0,Glenn,0.5,44,False,,2020-01-05T01:00:11.784092Z,54,20529.jpg,1.2,Murray,0.7,False,,a,4,36,18,45834,463,219289,678,0.1,3.3,Murray,423,0,0,2,4,0,0,0,0,0,0,0,19,15.0,35.4,91.0,13.8
104,0.0,0.0,106757,0,0,-3,3,0,4,0.0,0.0,0,Jürgen,0.0,45,False,Joined TSG Hoffenheim on loan until the end of the season on 29/8. - Expected back 01 Jul,2019-08-29T13:00:09.129312Z,52,106757.jpg,1.5,Locadia,0.1,False,,n,4,36,3,6623,9,23583,42,0.0,0.6,Locadia,85,0,0,1,1,0,0,0,0,0,0,0,5,3.2,1.3,30.0,3.3
105,0.0,0.0,93284,0,0,-3,3,0,4,0.0,0.0,0,Florin,0.0,46,False,Joined Galatasaray on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-08-24T16:30:09.164349Z,47,93284.jpg,1.7,Andone,0.4,False,,n,4,36,5,159687,26,196007,193,0.0,1.1,Andone,71,1,0,0,2,0,0,0,0,1,0,1,20,45.0,11.3,21.0,7.6
106,,,131897,0,0,4,-4,0,1,2.2,2.2,1,Mathew,2.2,47,False,,,49,131897.jpg,3.6,Ryan,17.2,False,,a,4,36,87,1114625,4824,761507,58512,0.4,17.8,Ryan,2160,0,0,5,34,0,0,0,0,0,83,11,494,700.2,0.0,0.0,70.0
107,,,50093,0,0,-1,1,0,1,0.0,0.0,0,David,0.0,48,False,,,39,50093.jpg,0.0,Button,20.4,False,,a,4,36,0,532107,32782,737340,19599,0.0,0.0,Button,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
108,,,60307,0,0,-2,2,0,3,0.2,0.2,-1,Pascal,0.2,49,False,,,63,60307.jpg,2.8,Groß,0.5,False,,a,4,36,58,102420,644,126230,1241,0.0,9.2,Groß,1335,1,5,3,21,1,0,0,2,0,0,5,255,284.2,737.8,283.0,130.1
109,100.0,100.0,165210,0,0,-2,2,0,3,2.8,2.8,1,Alireza,2.8,50,False,,2019-09-19T14:00:12.919069Z,58,165210.jpg,4.0,Jahanbakhsh,0.1,False,,a,4,36,20,11580,250,10891,1015,0.5,3.4,Jahanbakhsh,247,2,0,1,3,0,0,0,0,0,0,2,65,84.4,53.9,83.0,22.2
110,0.0,0.0,167473,0,0,-1,1,0,3,0.0,0.0,0,José Heriberto,0.0,51,False,Knee injury - Unknown return date,2019-06-25T11:30:06.929510Z,54,167473.jpg,0.0,Izquierdo Mena,0.0,False,,i,4,36,0,163,9,249,6,0.0,0.0,Izquierdo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
111,0.0,0.0,83543,0,0,-1,1,0,3,0.0,0.0,0,Anthony,0.0,52,False,Joined Fulham on loan until the end of the season on 21/7. - Expected back 01 Jul,2019-07-21T20:00:14.555249Z,54,83543.jpg,0.0,Knockaert,0.0,False,,n,4,36,0,251,4,897,8,0.0,0.0,Knockaert,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
112,100.0,100.0,227127,0,0,0,0,0,3,0.2,0.2,0,Yves,0.2,53,False,,2019-06-25T11:30:06.944296Z,50,227127.jpg,1.3,Bissouma,0.0,False,,a,4,36,13,1115,24,1152,45,0.0,2.6,Bissouma,402,0,0,1,5,0,0,0,1,0,0,0,65,65.4,61.3,64.0,18.9
113,100.0,100.0,66242,0,0,-2,2,0,3,2.0,2.0,2,Davy,2.0,54,False,,2019-09-29T10:30:09.519275Z,48,66242.jpg,2.3,Pröpper,0.3,False,,a,4,36,49,86346,151,90169,489,0.4,10.2,Pröpper,1890,1,1,4,30,1,0,0,3,0,0,0,288,337.0,272.2,210.0,81.8
114,100.0,100.0,109345,0,0,-4,4,0,3,0.2,0.2,1,Solomon,0.2,55,False,,2019-11-28T14:00:24.105131Z,46,109345.jpg,2.4,March,0.2,False,,a,4,36,22,33591,166,57056,208,0.0,4.8,March,628,0,1,2,11,0,0,0,1,0,0,3,92,119.2,143.7,120.0,38.4
115,50.0,50.0,38490,0,0,-2,2,0,3,0.0,0.0,0,Beram,0.0,56,False,Groin Injury - 50% chance of playing,2019-08-08T22:00:09.076501Z,43,38490.jpg,0.0,Kayal,0.2,False,,d,4,36,0,33870,53,29286,620,0.0,0.0,Kayal,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
116,100.0,100.0,40845,0,0,-1,1,0,3,1.5,1.5,2,Dale,1.5,57,False,,2019-12-08T19:00:17.937527Z,44,40845.jpg,2.1,Stephens,2.0,False,,a,4,36,46,183404,926,253629,3540,0.3,10.5,Stephens,1849,0,1,4,30,0,0,0,5,0,0,1,308,337.0,213.2,85.0,63.5
117,100.0,100.0,116216,0,0,-2,2,2,3,3.8,3.8,1,Leandro,3.8,421,False,,2019-11-16T11:00:16.932007Z,58,116216.jpg,3.6,Trossard,0.6,False,,a,4,36,65,108055,3657,115876,4315,0.7,11.2,Trossard,1072,3,5,1,19,0,0,0,0,0,0,6,241,283.2,394.1,320.0,99.4
118,0.0,0.0,78916,0,0,0,0,0,2,0.0,0.0,0,Dan,0.2,475,False,Shoulder injury - Expected back 22 Feb,2020-01-01T14:30:13.406599Z,45,78916.jpg,2.2,Burn,0.2,False,,i,4,36,47,33697,17,32947,642,0.0,10.4,Burn,1821,0,0,5,29,0,0,0,3,0,0,0,313,392.4,234.8,98.0,72.5
119,100.0,100.0,110735,0,0,-1,1,1,2,1.5,1.5,1,Adam,1.5,493,False,,2019-11-02T18:00:16.279714Z,44,110735.jpg,2.8,Webster,0.7,False,,a,4,36,53,92399,1908,50106,3606,0.3,12.0,Webster,1655,3,0,2,28,1,0,0,3,0,0,5,317,437.4,114.9,196.0,75.1
120,,,115382,0,0,-1,1,1,4,2.2,2.2,2,Neal,2.2,502,False,,,59,115382.jpg,3.6,Maupay,2.6,False,,a,4,36,87,463974,11969,320568,18313,0.4,14.7,Maupay,1806,7,2,5,26,0,0,0,3,0,0,12,239,351.2,233.6,1115.0,169.7
121,100.0,100.0,74471,0,0,-2,2,1,3,3.5,3.5,10,Aaron,3.5,516,False,,2020-01-09T14:00:18.516961Z,48,74471.jpg,3.1,Mooy,0.7,False,,a,4,36,53,81467,11966,52756,3578,0.7,11.0,Mooy,1222,2,1,3,20,0,0,0,0,1,0,9,221,290.4,375.6,184.0,84.9
122,100.0,100.0,233425,-1,1,-2,2,1,4,1.0,1.0,1,Aaron,1.0,534,False,,2019-12-08T18:30:20.976333Z,43,233425.jpg,2.5,Connolly,1.2,False,,a,4,36,40,383351,3691,314056,5917,0.2,9.3,Connolly,812,2,2,3,13,0,0,0,0,0,0,3,87,91.0,62.9,347.0,49.2
123,0.0,0.0,213056,0,0,0,0,0,2,0.0,0.0,0,Tudor,0.0,536,False,Joined ADO Den Haag on loan until the end of the season on 17/1. - Expected back 01 Jul,2020-01-17T11:00:15.294241Z,40,213056.jpg,0.0,Baluta,0.2,False,,n,4,36,0,25377,47,18525,848,0.0,0.0,Baluta,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
124,100.0,100.0,235382,0,0,0,0,0,3,1.8,1.8,2,Steven,1.8,537,False,,2019-10-06T11:00:17.795404Z,45,235382.jpg,1.8,Alzate,0.1,False,,a,4,36,31,17174,605,9991,567,0.4,6.9,Alzate,1144,0,0,3,18,0,0,0,1,0,0,0,173,187.6,211.3,195.0,59.5
125,,,74375,0,0,0,0,0,2,0.0,0.0,0,Ezequiel,0.0,546,False,,,40,74375.jpg,1.0,Schelotto,0.5,False,,a,4,36,4,59812,494,33176,1390,0.0,1.0,Schelotto,123,0,0,0,4,0,0,0,0,0,0,0,17,10.2,2.7,8.0,1.9
126,,,51927,0,0,0,0,0,2,3.5,3.5,10,Ben,4.0,83,False,,,50,51927.jpg,2.8,Mee,0.8,False,,a,5,90,68,66176,4448,73105,1405,0.8,13.6,Mee,2160,0,2,8,38,0,0,0,4,0,0,1,395,491.2,83.2,267.0,84.3
127,100.0,100.0,17761,0,0,1,-1,2,2,1.7,1.7,6,James,2.2,84,False,,2019-08-03T18:30:13.047591Z,51,17761.jpg,3.4,Tarkowski,3.3,False,,a,5,90,81,418358,7737,319990,7833,0.4,15.9,Tarkowski,2160,1,2,8,38,0,0,0,5,0,0,9,417,548.0,88.0,274.0,91.0
128,,,68983,0,0,-3,3,0,2,1.3,1.3,6,Matthew,1.8,85,False,,,42,68983.jpg,2.5,Lowton,0.4,False,,a,5,90,35,103098,1225,102354,762,0.4,8.3,Lowton,1260,0,1,4,26,0,0,0,2,0,0,0,213,248.4,176.3,15.0,44.1
129,75.0,100.0,17997,0,0,-2,2,0,2,0.2,0.3,0,Phil,0.8,86,False,Back injury - 75% chance of playing,2020-01-24T15:30:17.654643Z,43,17997.jpg,2.9,Bardsley,0.2,False,,d,5,90,29,17109,52,18196,743,0.2,6.7,Bardsley,900,0,0,4,12,0,0,0,2,0,0,0,154,149.8,61.7,47.0,25.8
130,100.0,100.0,103914,0,0,-3,3,0,2,1.7,1.7,5,Charlie,2.2,87,False,,2019-11-30T18:30:12.146951Z,42,103914.jpg,2.8,Taylor,0.8,False,,a,5,90,33,75583,2624,117928,1847,0.5,7.9,Taylor,925,0,0,4,9,0,0,0,2,0,0,1,164,164.8,142.2,7.0,31.5
131,100.0,100.0,41674,0,0,-2,2,0,2,-0.5,-0.5,0,Kevin,0.0,88,False,,2019-12-05T14:00:19.724270Z,43,41674.jpg,1.0,Long,0.1,False,,a,5,90,1,3775,97,8840,105,0.0,0.2,Long,2,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.1,0.0,0.0
132,75.0,100.0,83312,0,0,-1,1,0,2,-0.4,-0.5,0,Ben,0.0,89,False,Lack of match fitness - 75% chance of playing,2020-01-24T15:30:17.666302Z,39,83312.jpg,0.0,Gibson,2.7,False,,d,5,90,0,140926,5325,177920,5308,0.0,0.0,Gibson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
133,0.0,0.0,44699,0,0,-3,3,1,4,0.0,0.0,0,Ashley,0.2,90,False,Hernia - Unknown return date,2020-01-05T01:00:11.884714Z,62,44699.jpg,3.2,Barnes,2.3,False,,i,5,90,61,1127817,54,1168446,4201,0.0,9.8,Barnes,1350,6,0,8,21,0,0,0,4,0,0,6,161,226.2,85.1,474.0,75.9
134,100.0,100.0,60689,0,0,-3,3,3,4,6.5,6.5,12,Chris,7.0,91,False,,2020-01-16T10:00:13.885736Z,62,60689.jpg,4.4,Wood,1.4,False,,a,5,90,96,250312,44896,265810,6261,1.1,15.5,Wood,1828,10,1,9,26,1,0,0,1,0,0,13,264,399.0,178.2,767.0,133.3
135,100.0,100.0,81183,0,0,-2,2,0,4,-0.3,-0.3,0,Matej,0.2,92,False,,2019-11-21T14:00:21.258493Z,53,81183.jpg,1.5,Vydra,0.1,False,,a,5,90,9,4296,61,7133,71,0.0,1.7,Vydra,100,0,1,0,1,0,0,0,0,0,0,0,20,18.2,14.8,15.0,4.8
136,100.0,100.0,98747,0,0,1,-1,1,1,6.0,6.0,10,Nick,6.5,93,False,,2019-07-31T00:00:11.182051Z,46,98747.jpg,4.1,Pope,13.6,False,,a,5,90,99,1218490,84152,740059,14861,1.4,21.5,Pope,2160,0,0,8,38,0,1,0,0,0,77,12,492,581.4,30.3,2.0,61.3
137,,,15749,0,0,-3,3,0,1,-0.5,-0.5,0,Joe,0.0,95,False,,,42,15749.jpg,0.0,Hart,1.1,False,,a,5,90,0,22518,400,92898,867,0.0,0.0,Hart,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
138,75.0,75.0,60586,0,0,-1,1,0,3,-0.2,-0.2,0,Johann Berg,0.2,96,False,Hamstring injury - 75% chance of playing,2020-01-05T01:00:11.915368Z,59,60586.jpg,2.9,Gudmundsson,0.4,False,,d,5,90,20,79662,13,115696,142,0.0,3.4,Gudmundsson,398,1,0,3,4,0,0,0,0,0,0,1,66,83.2,156.8,92.0,33.1
139,100.0,100.0,433154,0,0,0,0,0,3,1.5,1.5,3,Dwight,2.0,97,False,,2019-09-26T14:30:17.961067Z,60,433154.jpg,3.0,McNeil,0.5,False,,a,5,90,73,128443,787,131049,1336,0.3,12.2,McNeil,2079,1,5,9,36,0,0,0,4,0,0,1,309,358.4,522.3,244.0,112.4
140,100.0,100.0,90517,0,0,0,0,0,3,-0.3,-0.3,0,Robbie,0.2,98,False,,2020-01-12T11:00:21.132803Z,55,90517.jpg,2.2,Brady,0.0,False,,a,5,90,28,3626,43,4109,74,0.0,5.1,Brady,394,1,2,1,10,0,0,0,1,0,0,0,99,103.4,87.2,86.0,27.7
141,0.0,0.0,39847,0,0,0,0,0,3,0.0,0.0,0,Steven,0.0,99,False,Contract terminated by mutual consent on 31/8,2019-06-25T11:30:07.038056Z,55,39847.jpg,0.0,Defour,0.0,False,,u,5,90,0,258,6,386,4,0.0,0.0,Defour,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
142,100.0,100.0,83314,0,0,-1,1,0,3,1.3,1.3,3,Jeff,1.8,100,False,,2019-12-21T17:00:13.956122Z,54,83314.jpg,2.8,Hendrick,0.1,False,,a,5,90,54,13020,152,14755,168,0.3,10.0,Hendrick,1482,2,1,7,28,0,0,0,5,0,0,4,162,193.6,123.9,207.0,52.3
143,100.0,100.0,60551,0,0,-1,1,1,3,4.0,4.0,2,Ashley,4.5,101,False,,2019-12-19T15:00:19.383162Z,54,60551.jpg,3.4,Westwood,0.4,False,,a,5,90,72,41049,2346,68338,1409,0.8,13.3,Westwood,1890,1,6,8,27,0,0,0,8,0,0,7,322,353.4,455.7,102.0,91.1
144,100.0,100.0,40145,0,0,-1,1,0,3,1.7,1.7,3,Jack,2.2,102,False,,2019-09-29T10:30:09.629136Z,49,40145.jpg,2.3,Cork,0.2,False,,a,5,90,50,12007,107,21935,144,0.4,10.2,Cork,1915,0,0,7,34,0,0,0,0,0,0,0,226,221.8,160.6,259.0,64.2
145,100.0,100.0,17349,0,0,-4,4,0,3,0.0,0.0,0,Aaron,0.5,430,False,,2019-12-23T18:00:10.964344Z,46,17349.jpg,1.0,Lennon,0.1,False,,a,5,90,14,4737,127,10360,110,0.1,3.0,Lennon,476,0,0,0,15,0,0,0,3,0,0,0,49,44.0,37.5,12.0,9.5
146,100.0,100.0,39487,0,0,-2,2,1,2,-0.5,-0.5,0,Erik,0.0,447,False,,2019-12-02T16:00:24.543370Z,43,39487.jpg,2.8,Pieters,4.5,False,,a,5,90,42,1003964,395,875715,7238,0.0,9.8,Pieters,1233,0,3,3,29,0,0,0,1,0,0,7,226,238.6,152.7,23.0,41.1
147,100.0,100.0,44683,0,0,-3,3,0,4,1.7,1.7,6,Jay,2.2,451,False,,2020-01-09T14:30:13.786870Z,57,44683.jpg,2.1,Rodriguez,0.2,False,,a,5,90,48,17987,1497,36192,367,0.4,8.4,Rodriguez,949,4,0,1,24,0,0,0,1,0,0,3,141,200.0,48.2,257.0,49.5
148,,,220037,0,0,-1,1,0,1,-0.5,-0.5,0,Bailey,0.0,495,False,,,44,220037.jpg,0.0,Peacock-Farrell,0.1,False,,a,5,90,0,1426,42,3437,56,0.0,0.0,Peacock-Farrell,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
149,,,195064,0,0,0,0,0,3,-0.5,-0.5,0,Mace,0.0,571,False,,,45,195064.jpg,0.0,Goodridge,0.0,False,,a,5,90,0,289,24,215,19,0.0,0.0,Goodridge,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
150,0.0,0.0,195471,0,0,0,0,0,2,0.0,0.0,0,Anthony,0.0,572,False,Joined Grimsby Town on loan until the end of the season on 7/1. - Expected back 01 Jul,2020-01-08T02:00:17.684892Z,40,195471.jpg,0.0,Driscoll-Glennon,0.0,False,,n,5,90,0,1443,31,1290,89,0.0,0.0,Driscoll-Glennon,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
151,,,432793,0,0,0,0,0,2,-0.5,-0.5,0,Abd-Al-Ali Morakinyo Olaposi,0.0,596,False,,,40,432793.jpg,0.0,Koiki,0.0,False,,a,5,90,0,358,109,114,50,0.0,0.0,Koiki,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
152,100.0,100.0,82263,0,0,-5,5,2,2,0.0,0.0,0,Marcos,0.0,103,False,,2019-12-28T01:00:24.217758Z,60,82263.jpg,5.9,Alonso,2.1,False,,a,6,8,47,260654,593,468638,1337,0.0,7.8,Alonso,588,1,3,4,4,0,0,0,3,0,0,5,181,178.2,149.0,115.0,44.1
153,100.0,100.0,102380,0,0,0,0,0,2,2.8,2.8,1,Antonio,2.8,104,False,,2019-09-14T17:00:16.188229Z,60,102380.jpg,2.3,Rüdiger,0.3,False,,a,6,8,21,22830,698,18906,1220,0.5,3.5,Rüdiger,765,0,0,2,8,0,0,0,2,0,0,0,146,148.4,27.3,103.0,27.8
154,100.0,100.0,41328,0,0,-2,2,2,2,8.0,8.0,7,César,8.0,105,False,,2019-12-22T19:30:15.441735Z,58,41328.jpg,3.5,Azpilicueta,6.0,False,,a,6,8,77,310242,25598,463358,7823,1.4,13.3,Azpilicueta,1969,2,3,4,31,0,0,0,0,0,0,7,406,564.0,424.5,264.0,125.5
155,100.0,100.0,109533,0,0,0,0,0,2,0.0,0.0,0,Emerson,0.0,107,False,,2019-09-08T20:30:10.510601Z,55,109533.jpg,1.3,Palmieri dos Santos,0.8,False,,a,6,8,18,177801,502,228025,777,0.0,3.3,Emerson,1020,0,0,1,21,0,0,0,3,0,0,0,179,207.6,298.4,225.0,73.1
156,100.0,100.0,135363,0,0,-1,1,0,2,2.0,2.0,0,Andreas,2.0,108,False,,2019-10-13T07:30:10.505993Z,49,135363.jpg,1.7,Christensen,0.6,False,,a,6,8,19,62204,496,101714,482,0.4,3.9,Christensen,941,0,0,2,18,0,0,0,3,0,0,0,170,188.6,35.3,49.0,27.3
157,0.0,0.0,105700,0,0,-2,2,0,2,0.0,0.0,0,Davide,0.0,109,False,Joined Roma on loan until the end of January on 21/8. - Expected back 01 Feb,2019-08-21T19:30:16.936375Z,43,105700.jpg,0.0,Zappacosta,0.2,False,,n,6,8,0,3271,10,27725,56,0.0,0.0,Zappacosta,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
158,75.0,100.0,44346,0,0,-4,4,0,4,0.0,0.0,0,Olivier,0.0,110,False,Groin Injury - 75% chance of playing,2020-01-26T17:00:13.952099Z,66,44346.jpg,1.4,Giroud,1.0,False,,d,6,8,7,61968,269,176080,602,0.0,1.1,Giroud,190,0,0,1,5,0,0,0,0,0,0,0,16,14.6,55.6,64.0,13.3
159,,,109745,0,0,0,0,0,1,3.0,3.0,1,Kepa,3.0,111,False,,,55,109745.jpg,2.6,Arrizabalaga,4.8,False,,a,6,8,63,338794,1154,406586,10785,0.5,11.5,Kepa,2160,0,0,5,32,0,0,0,0,0,41,0,363,375.0,0.0,0.0,37.5
